base_event_key,phase,years_count,mean_ratio_var,mean_ratio_std,mean_ratio_cv,mean_ratio_autocorr,median_ratio_var,median_ratio_std,median_ratio_cv,median_ratio_autocorr,mode_ratio_var,mode_ratio_std,mode_ratio_cv,mode_ratio_autocorr
dal,teleop,6,0.0466066124435598,0.21588564668258933,0.14003240696702055,0.5424125943373301,0.06849234778955174,0.2617104273611423,0.16296501080214446,0.45406984288334595,0.25730841878163946,0.5072557725463944,0.29129599297913455,0.33166415678299965
dar,teleop,3,0.019245524766017538,0.13872824069387435,0.10191174978073197,-1.0,0.02815649945087297,0.1677989852498309,0.1253127807986111,-1.0,0.091974116599824,0.30327234723895286,0.206486859911908,-1.0
flor,teleop,8,0.0036923543853746906,0.06076474623805065,0.06953252074704687,0.29759550268690355,0.006281692513037539,0.0792571290991387,0.08910511053452858,0.37450190415472223,0.04407562539490118,0.20994195720460734,0.29488633435610706,-0.936270876877447
flta,teleop,4,0.010255016375014334,0.10126705473654467,0.13372484784697147,0.06242262823313686,0.009928395643784293,0.09964133501606796,0.12563413956104402,-0.006709241404865527,0.0229892279177296,0.1516219902182055,0.14496688827862855,-0.10686763420260952
flwp,teleop,8,0.020641413179010294,0.14367119815401516,0.1617256116071078,-0.1265337333220573,0.02541838051824694,0.1594314288910657,0.17733742950852854,-0.023499624617190202,0.15259943961797917,0.39063978243130737,0.4633035762154885,-0.6352159355776793
gaalb,teleop,8,0.00418428658141283,0.06468606172439956,0.08374595721514089,0.31546756848192065,0.007135134090061823,0.08446972291929117,0.10386318476879515,0.3307893409588356,0.06610374435236283,0.25710648446191087,0.337218960694133,-0.19651271602634882
gacar,teleop,3,0.005856524214373303,0.07652793094271727,0.09856022434451549,-1.0,0.0017764060356652983,0.042147432136077974,0.05330120223297917,-0.9999999999999998,0.0046056274501679135,0.06786477326395421,0.08203558560062539,-0.9999999999999999
gacmp,teleop,8,0.0069191812184118875,0.08318161586800227,0.07097212860040296,0.2632040467781126,0.009948034874766917,0.09973983594716264,0.08224112650812446,0.12726359522944378,0.03536834180996807,0.18806472771354035,0.13051709853864407,0.9123745173389657
gacol,teleop,5,0.02207873707543913,0.14858915530898995,0.20564913991043912,-0.4437981869728242,0.023868422055525702,0.1544940842088321,0.21515103320855117,-0.5780608487226149,0.13222380379883103,0.3636259118913709,0.6896226335127048,-0.7955644404568104
gadal,teleop,9,0.019027973401242352,0.13794192039130945,0.2069846461669739,0.42424113488560433,0.02309687661261116,0.15197656599821946,0.23185312103698238,0.3796857555514587,0.08191670625400599,0.2862109471246793,0.6129368788311296,-0.1249543431488778
gagai,teleop,5,0.01182219677362838,0.10872992584209915,0.14989224805134585,-0.8043936011774125,0.014735900116615418,0.12139151583457312,0.1658374996681246,-0.927512560101904,0.07306687598786792,0.27030885295873663,0.4107996474068707,0.04924159490673486
gagwi,teleop,3,0.005441020867273908,0.07376327587135693,0.11001637391719073,-1.0,0.008031468352312353,0.08961845988585361,0.1320831793186861,-1.0,0.07184740193642744,0.26804365677334624,0.6336297872682396,-0.9999999999999999
gal,teleop,8,0.09101357262083627,0.30168455814117545,0.19990307358870954,0.5416390182499768,0.12480023548486407,0.353270767945586,0.2254376811945045,0.5762070050114446,0.35599021254957397,0.596649153648586,0.3496698808368581,0.3484583818009709
hiho,teleop,8,0.004247500805058145,0.0651728532830821,0.06995855595325398,-0.21335697665633738,0.005552820504063337,0.07451724970812688,0.07711691727082894,-0.22494774526650316,0.0332900321854534,0.18245556222119785,0.17462796945155654,0.24947178979745796
hop,teleop,8,0.08467655646313785,0.29099236495677655,0.19649247269991624,0.15944300897790273,0.12177517685850407,0.34896300213418624,0.22764316169485604,0.24901520400167051,0.2260222182937916,0.47541794065200316,0.2905715134046161,0.5051149271762861
iacf,teleop,8,0.005546819104795912,0.0744769702981795,0.07418510075888143,0.18393401249106078,0.007074608959951218,0.0841106946823721,0.08217589893466155,0.13296096686244113,0.10896939686050608,0.3301051300124039,0.30972387747814684,0.03543240090820774
idbo,teleop,8,0.003994958882196942,0.06320568710327372,0.06283086155811275,-0.1860083153676277,0.005091397736617346,0.07135403097665434,0.06891725531357092,-0.12321551545251369,0.06724166667161809,0.25930998182024945,0.21679815002113678,0.2219505891138886
ilch,teleop,9,0.014121346541727173,0.11883327203156183,0.11591247361201848,-0.21469781573329141,0.01998042750548125,0.14135214008100921,0.13561775061037737,-0.17716652100568123,3.9004820822730375,1.9749638179655438,0.9910651049974061,-0.15567428228702673
ilpe,teleop,8,0.002784174800063853,0.05276528025192184,0.04959292391401104,0.7214363032215318,0.0063290041838786094,0.07955503870829685,0.07287564983467819,0.5111280086864897,0.05287416455568766,0.22994382913156783,0.20230579991244171,0.04977364751618757
incmp,teleop,8,0.015958957883199808,0.12632876902431928,0.08821107919057215,0.2436801568994877,0.03128179983205826,0.17686661593432002,0.11962720089270855,0.2227009558346684,0.2250351712012067,0.4743787212778485,0.30114505702092126,0.3031368319354476
inmis,teleop,6,0.020901260859348108,0.14457268365548212,0.16445808757884545,0.7526182161496694,0.022220621500951474,0.1490658294209356,0.16425231307747779,0.2379727872918382,0.05470965151528414,0.2339009438101611,0.2273116677572818,-0.3419461799226038
inwla,teleop,6,0.011290705088030867,0.1062577295448706,0.10124265577188112,0.09250867521399572,0.017293123290163297,0.1315033204529958,0.12552249437978133,0.2559245156136494,0.02907592428513556,0.1705166393204357,0.14499506438384066,-0.09647266173017621
iscmp,teleop,7,0.019923837775888187,0.14115182526587527,0.10771828181058703,0.0782921697062785,0.02557803574084468,0.15993134696126549,0.11932900041000272,0.14896287992034404,0.1531014470239113,0.391281800016192,0.2806085888735607,0.6156728770820808
isde1,teleop,8,0.0029172427023356614,0.05401150527744678,0.06693989874390764,-0.43780591119826956,0.004405542788733296,0.06637426299954897,0.08206117788472987,-0.6923825483163804,0.14267930139274912,0.377729137600939,0.40524830835355974,-0.5215798693594034
isde2,teleop,8,0.013952071076461845,0.11811888535057316,0.14052246599314278,-0.4732325698566206,0.01434315842193729,0.11976292590754992,0.1377746002855025,-0.6129806049679135,1.696681083730259,1.3025671129466838,0.9998188230094169,-0.1953158860980155
isde3,teleop,7,0.011158177719006108,0.10563227593404446,0.10228440822104348,-0.14686481260270315,0.012085686764466133,0.10993492058698243,0.10299705841999676,-0.0916524363119524,0.07509930225343935,0.2740425190612569,0.22711349453154278,-0.15054690933455953
isde4,teleop,7,0.005456915058669986,0.07387093514143425,0.07711853411876733,-0.3094546426299357,0.009603558624093608,0.09799774805623652,0.09631929903009061,-0.07771494556786693,0.08590166372514048,0.29308985605977644,0.2599649396828762,-0.16085422569886954
joh,teleop,3,0.02174459683905164,0.14746049246849693,0.08634797143233923,-0.9999999999999999,0.04688426238032135,0.21652774044062195,0.11760182750770931,-1.0,0.495686943028476,0.7040503838706972,0.30198569135141634,-1.0
ksla,teleop,5,0.005242311385807494,0.07240380781290093,0.08229883238171007,-0.5865757710533281,0.00703990589298817,0.08390414705476822,0.09123600584641753,-0.6891239365567914,0.036633650687771496,0.1913991919726191,0.19400244500417285,-0.2605418920959727
lake,teleop,8,0.011187470379960969,0.10577083898674988,0.10876955360971025,0.1273175172167939,0.01572584197009353,0.12540271914952056,0.12673717557989167,0.37311494327102035,0.06219413005623768,0.2493875098240441,0.24692736453133177,0.46484246889451786
mabos,teleop,8,0.007395055290762403,0.08599450732902889,0.08707291521271855,-0.22933505441003404,0.007803670802841611,0.0883383880475618,0.08998577684618038,-0.008505934456981239,0.05952024399751028,0.24396771097321523,0.25488393461605546,0.2801613415497706
mabri,teleop,6,0.0034459768665519044,0.05870244344617952,0.06537622894570554,-0.8284578160894629,0.007484970190580117,0.08651572221613894,0.09677197576910862,-0.09037567090526072,0.05466353907277289,0.23380235044321707,0.2116031350029004,0.24092869345921797
marea,teleop,7,0.006092061746146703,0.078051660752009,0.08362021955434834,-0.40118506193768366,0.0070758526381089525,0.08411808746107434,0.08966022326879554,-0.2786526711554666,0.023370533918276166,0.15287424216746315,0.15659889870023336,0.21638876006425828
mawne,teleop,5,0.02773224845629967,0.16653002268750122,0.16172095928872424,-0.40169993744959254,0.0329516705537075,0.18152595008347291,0.17066899745850544,-0.31175035840976373,0.14113283814973865,0.3756765073167853,0.31253616575995796,-0.206852100830497
mawor,teleop,7,0.018206277683763143,0.1349306402703372,0.1306251458848012,0.6392059285377397,0.03627171021980359,0.19045133294310015,0.18053123064050974,0.5887787627188033,0.22755867686679254,0.4770311068125354,0.3830905218092164,0.19547649128419456
mdbet,teleop,6,0.0038065519177183523,0.061697260212414236,0.08546293771114771,-0.6334794187313045,0.004168386132226579,0.06456303998594382,0.08853903564102139,-0.380823288890485,0.3724221087137975,0.6102639664225616,0.6454162083719772,-0.1825059708008589
mdedg,teleop,3,0.003610850255958871,0.060090350772473204,0.06519911901265858,1.0,0.0027891741219960606,0.052812632219915535,0.0561972456058103,1.0,0.05790193444588637,0.24062820791812078,0.22699594457972413,1.0
mdowi,teleop,3,0.004502201535036977,0.06709844659183234,0.07429408886644065,-0.9999999999999999,0.0016930057385897831,0.04114615095716467,0.04251486307319635,-1.0,0.018603955743517444,0.13639631865823007,0.11756978453357295,1.0
melew,teleop,7,0.008828580270333067,0.09396052506416228,0.0857257072095664,-0.44196478882169216,0.011093680664576626,0.1053265430201553,0.094123527210303,-0.3075953410960249,0.10342777521768899,0.32160188932543443,0.23937610126709974,-0.19867279014369377
miann,teleop,3,0.00017504496624187166,0.013230456010352465,0.014580156853584752,-1.0,0.0007661343235411999,0.027679131553233385,0.028644745380563098,-0.9999999999999999,0.014013605442176877,0.11837907518720053,0.10489285143169666,-0.9999999999999998
mibel,teleop,6,0.013199620945876983,0.11488960329758731,0.12680901530987548,-0.3561623110429821,0.013705098293720025,0.1170687759127942,0.12644271394649187,-0.3757025207748208,0.052643036466617776,0.22944070359597876,0.23897018969262734,0.2504041464411064
mibro,teleop,4,0.009753138186826545,0.09875797783888927,0.11000241076581523,-0.6359170207850974,0.009638796046033295,0.09817737033570055,0.1062790545852102,-0.8063685293215648,0.018404752770248722,0.13566411747491935,0.13700460148498447,-0.6932043326306787
micen,teleop,4,0.003420262548361576,0.05848301076690201,0.07652749806768408,-0.5602248594465313,0.004042302036559561,0.06357910062716805,0.08437250595076848,-0.2641239162799416,0.005828908259799972,0.07634728718035745,0.09796400574371972,-0.6595331863315691
micmp,teleop,8,0.16379669661502033,0.40471804582328713,0.22334665346826896,0.06017531357732346,0.2533709311825043,0.5033596439748664,0.26118104608320125,0.11251841665719152,0.9856830229167766,0.9928157044068031,0.41702753458624836,0.047726509685574674
micmp1,teleop,7,0.03923314361733042,0.19807358132100913,0.13172971895923538,0.12267056657000558,0.06851253378123494,0.2617489900290638,0.16808168840948506,0.2526727660864554,0.20205409016183626,0.4495042715724026,0.24995006545196488,0.21548843705294513
micmp2,teleop,7,0.026953943422419253,0.16417656173284678,0.11080085785590581,0.20558329684069448,0.05236193475534264,0.22882730334324758,0.1501595091533697,0.38672586708709794,0.2669180930480275,0.5166411646859235,0.279220646781298,0.224266150536548
micmp3,teleop,7,0.030888015075259734,0.17574986507892326,0.1190749713036375,0.1408492889432705,0.050892872046322,0.22559448585087802,0.14664061310290427,0.2503272470588918,0.1720141879621348,0.4147459318210786,0.22740413700987797,-0.029317800264739124
micmp4,teleop,7,0.039798714803573144,0.1994961523528039,0.13222032584303214,0.20734584180165175,0.06818921006875348,0.2611306379357916,0.1672684923843991,0.344751084520454,0.28959273504383376,0.5381382118413761,0.30339451125778816,0.21183117769105458
midet,teleop,5,0.02639440519488085,0.1624635503578598,0.23604679847250115,-0.3382367053680036,0.03278749283491361,0.18107316983726113,0.2655093316680135,-0.3826415912679617,0.13388166286196454,0.36589843243988424,0.5044205802873327,-0.22443092860203767
midtr,teleop,3,0.011345735838904053,0.10651636418365046,0.18078644527586496,0.9999999999999998,0.011259658281866876,0.1061115369875815,0.18156821356342304,1.0,0.07221635503602829,0.2687310086983419,0.6033565471298041,1.0
miesc,teleop,7,0.01111000934921803,0.10540402909385405,0.1428058829438342,-0.10502890327254365,0.011105925404481845,0.10538465450188583,0.14146001679530548,-0.039622650717573205,0.05078999011062128,0.2253663464464499,0.30705473154413254,-0.3662893805659607
mifor,teleop,4,0.014480517627638464,0.12033502244832327,0.1250525085668857,0.28384422574766693,0.015912662351018736,0.12614540162454888,0.12939937847166602,-0.012440582052088717,0.06927889406467874,0.26320884115978843,0.26458303885637025,-0.7619984798402307
migul,teleop,4,0.010116301317064529,0.10057982559670964,0.1134244977263963,0.6455995938890721,0.008363347042286333,0.09145133701748888,0.10067751677160705,0.9954227071140905,0.05938051748037833,0.24368117998807032,0.24121373275421684,0.01921066641449777
mijac,teleop,4,0.006848296705640831,0.08275443616895006,0.0839422202197702,-0.39039072348586185,0.010907252123908119,0.10443779068856311,0.10574195475471526,-0.9897458914573865,2.3062810413000965,1.5186444749512957,0.8071728622938567,-0.41392609988880696
mike2,teleop,9,0.010930963264996062,0.10455124707527913,0.1218080453013303,0.08677631516684482,0.011690161092306701,0.10812104833151916,0.12087943306395976,0.07298974651802052,0.5065826678173005,0.7117462102584745,0.585865252734159,-0.23003811196066956
miken,teleop,8,0.006150386731688159,0.07842440137921461,0.07204587953697036,-0.124764401559464,0.008851490592891718,0.09408236068940723,0.08427400549778444,-0.17537969779884924,0.18602504523803762,0.4313062082071595,0.33140553006452295,0.021770193012490446
miket,teleop,8,0.008481614143020132,0.09209567928529619,0.1076390448577354,-0.4697435464797293,0.008212955721658146,0.0906253591532643,0.10330461800891014,-0.5737874548195311,0.5314577270171426,0.7290114724866424,0.6947121321899624,-0.19149137694350216
mikng,teleop,3,0.012014644845937497,0.10961133538981038,0.12726421723901593,1.0,0.01102847176565125,0.10501653091609554,0.12489894909461935,1.0,0.09400230680507499,0.3065979562963116,0.28173866254255664,-0.9999999999999998
mil,teleop,3,0.01821658494546796,0.1349688295328516,0.07908688515949457,1.0,0.0319260621284827,0.1786786560518147,0.09813038609195382,1.0,0.09054357069844761,0.3009045873669054,0.1427284054138548,-1.0
milak,teleop,6,0.014485484031872067,0.12035565641826755,0.13682017043133032,-0.3912156439707342,0.020203665208635018,0.14213959760965633,0.15511967174858016,-0.29832914634798996,0.07325698454262282,0.27066027514695024,0.3022551190614886,-0.16881381594190908
milan,teleop,7,0.0068649451974221645,0.08285496483266507,0.08510285515227693,0.3666756698119364,0.001329154143334613,0.03645756633861636,0.03752981982041186,-0.06594092683961343,0.019592167202113202,0.13997202292641628,0.1375961112730336,0.29333330705174376
